date_time,Stacking_selected_features
2017-08-15 16:00:00,3518.3699
2017-08-15 17:00:00,4192.1543
2017-08-15 18:00:00,4307.1567
2017-08-15 19:00:00,4051.1123
2017-08-15 20:00:00,2311.732
2017-08-15 21:00:00,2705.3699
2017-08-15 22:00:00,4417.833
2017-08-15 23:00:00,3508.2803
2017-08-16 00:00:00,2679.57
2017-08-16 01:00:00,2053.004
2017-08-16 02:00:00,3098.385
2017-08-16 03:00:00,3310.571
2017-08-16 05:00:00,3997.002
2017-08-16 06:00:00,4489.926
2017-08-16 06:00:00,4108.4556
2017-08-16 06:00:00,4109.3726
2017-08-16 07:00:00,4038.0889
2017-08-16 07:00:00,3918.8657
2017-08-16 08:00:00,3991.0684
2017-08-16 08:00:00,3533.5056
2017-08-16 08:00:00,4431.699
2017-08-16 09:00:00,3282.144
2017-08-16 10:00:00,3262.56
2017-08-16 11:00:00,4227.9756
2017-08-16 12:00:00,2175.0015
2017-08-16 13:00:00,4779.51
2017-08-16 14:00:00,2516.3796
2017-08-16 15:00:00,4240.5903
2017-08-16 16:00:00,3724.5554
2017-08-16 17:00:00,3140.2515
2017-08-16 18:00:00,3644.4553
2017-08-16 19:00:00,4098.976
2017-08-16 19:00:00,5120.713
2017-08-16 19:00:00,4389.1045
2017-08-16 20:00:00,3933.9485
2017-08-16 20:00:00,3086.8408
2017-08-16 21:00:00,4569.278
2017-08-16 21:00:00,2103.9502
2017-08-16 21:00:00,4939.106
2017-08-16 22:00:00,3132.749
2017-08-16 22:00:00,3772.5205
2017-08-16 22:00:00,3142.2766
2017-08-16 23:00:00,2398.019
2017-08-17 00:00:00,3680.1384
2017-08-17 00:00:00,2600.9612
2017-08-17 01:00:00,2692.5532
2017-08-17 02:00:00,2865.5793
2017-08-17 02:00:00,3325.9023
2017-08-17 02:00:00,3695.3223
2017-08-17 03:00:00,4002.7092
2017-08-17 03:00:00,4134.994
2017-08-17 03:00:00,4127.6016
2017-08-17 04:00:00,3780.5776
2017-08-17 04:00:00,3535.6545
2017-08-17 04:00:00,3347.2695
2017-08-17 05:00:00,3835.4407
2017-08-17 05:00:00,4439.286
2017-08-17 05:00:00,4285.227
2017-08-17 06:00:00,3116.3018
2017-08-17 06:00:00,3425.6016
2017-08-17 06:00:00,3394.4048
2017-08-17 07:00:00,3770.111
2017-08-17 07:00:00,3167.1245
2017-08-17 08:00:00,2388.2495
2017-08-17 08:00:00,2169.3086
2017-08-17 08:00:00,2607.2288
2017-08-17 09:00:00,3128.4336
2017-08-17 09:00:00,3784.0764
2017-08-17 09:00:00,3739.2031
2017-08-17 10:00:00,4589.04
2017-08-17 10:00:00,4191.122
2017-08-17 10:00:00,3892.804
2017-08-17 11:00:00,2823.9827
2017-08-17 11:00:00,2739.927
2017-08-17 12:00:00,3019.0952
2017-08-17 12:00:00,2572.6711
2017-08-17 13:00:00,1723.4724
2017-08-17 13:00:00,2420.55
2017-08-17 14:00:00,2760.9998
2017-08-17 15:00:00,3289.3843
2017-08-17 16:00:00,3145.5427
2017-08-17 17:00:00,3093.374
2017-08-17 18:00:00,3561.7322
2017-08-17 19:00:00,3576.1848
2017-08-17 20:00:00,2639.6162
2017-08-17 21:00:00,3055.7456
2017-08-17 22:00:00,3897.301
2017-08-17 23:00:00,3850.2346
2017-08-18 00:00:00,1790.94
2017-08-18 01:00:00,1537.0511
2017-08-18 02:00:00,2710.5774
2017-08-18 03:00:00,3144.439
2017-08-18 04:00:00,2690.9382
2017-08-18 05:00:00,2258.2495
2017-08-18 06:00:00,2403.1272
2017-08-18 07:00:00,2266.8345
2017-08-18 08:00:00,2222.947
2017-08-18 09:00:00,3196.0
2017-08-18 10:00:00,2945.7046
2017-08-18 10:00:00,3168.47
2017-08-18 11:00:00,1850.1237
2017-08-18 11:00:00,2954.867
2017-08-18 12:00:00,4472.684
2017-08-18 12:00:00,4434.4326
2017-08-18 12:00:00,4502.055
2017-08-18 13:00:00,4777.479
2017-08-18 13:00:00,3958.8955
2017-08-18 13:00:00,3171.5095
2017-08-18 13:00:00,3214.0793
2017-08-18 14:00:00,3693.2012
2017-08-18 14:00:00,2817.4363
2017-08-18 15:00:00,4226.23
2017-08-18 15:00:00,3822.2268
2017-08-18 15:00:00,3954.099
2017-08-18 16:00:00,2105.7732
2017-08-18 17:00:00,4865.5454
2017-08-18 18:00:00,3531.4473
2017-08-18 19:00:00,3908.7559
2017-08-18 20:00:00,3665.631
2017-08-18 21:00:00,4652.168
2017-08-18 22:00:00,2330.9985
2017-08-18 23:00:00,2933.8137
2017-08-19 00:00:00,1937.653
2017-08-19 01:00:00,2536.9194
2017-08-19 01:00:00,1442.2798
2017-08-19 02:00:00,1478.8323
2017-08-19 02:00:00,3664.754
2017-08-19 03:00:00,3955.9832
2017-08-19 03:00:00,2717.281
2017-08-19 04:00:00,1102.5208
2017-08-19 04:00:00,1253.0786
2017-08-19 05:00:00,3059.499
2017-08-19 05:00:00,3917.1812
2017-08-19 06:00:00,1576.3672
2017-08-19 06:00:00,1705.7587
2017-08-19 07:00:00,2836.5066
2017-08-19 07:00:00,2424.9436
2017-08-19 08:00:00,2867.6306
2017-08-19 08:00:00,2625.6326
2017-08-19 09:00:00,1432.2886
2017-08-19 09:00:00,3289.1099
2017-08-19 10:00:00,1891.0306
2017-08-19 10:00:00,2146.0098
2017-08-19 11:00:00,2355.128
2017-08-19 12:00:00,1755.9204
2017-08-19 13:00:00,3897.2456
2017-08-19 14:00:00,3433.458
2017-08-19 15:00:00,4280.1685
2017-08-19 16:00:00,4501.0986
2017-08-19 17:00:00,4995.66
2017-08-19 18:00:00,4689.409
2017-08-19 19:00:00,3219.8564
2017-08-19 20:00:00,4062.5156
2017-08-19 21:00:00,3445.0872
2017-08-19 22:00:00,2839.127
2017-08-19 23:00:00,3443.927
2017-08-20 00:00:00,2966.2104
2017-08-20 01:00:00,2711.9446
2017-08-20 02:00:00,2457.2961
2017-08-20 03:00:00,2716.8643
2017-08-20 04:00:00,2200.298
2017-08-20 05:00:00,1864.1666
2017-08-20 06:00:00,1849.9341
2017-08-20 07:00:00,2530.1
2017-08-20 08:00:00,2979.5881
2017-08-20 09:00:00,3695.2087
2017-08-20 10:00:00,4305.203
2017-08-20 11:00:00,3656.8848
2017-08-20 12:00:00,4459.069
2017-08-20 13:00:00,4662.7944
2017-08-20 14:00:00,3329.1426
2017-08-20 15:00:00,3631.7068
2017-08-20 16:00:00,4064.8914
2017-08-20 17:00:00,4120.7236
2017-08-20 18:00:00,4415.2324
2017-08-20 19:00:00,3789.3313
2017-08-20 20:00:00,3387.2285
2017-08-20 20:00:00,3840.9768
2017-08-20 21:00:00,4148.6733
2017-08-20 22:00:00,3677.5298
2017-08-20 23:00:00,3166.922
2017-08-21 00:00:00,2678.625
2017-08-21 01:00:00,3741.5708
2017-08-21 02:00:00,2610.7876
2017-08-21 03:00:00,2733.7617
2017-08-21 04:00:00,3926.5115
2017-08-21 05:00:00,4182.757
2017-08-21 06:00:00,2147.917
2017-08-21 07:00:00,3315.2202
2017-08-21 07:00:00,2783.0657
2017-08-21 08:00:00,3267.5251
2017-08-21 09:00:00,3347.1758
2017-08-21 10:00:00,2349.474
2017-08-21 11:00:00,2781.4731
2017-08-21 12:00:00,3847.7786
2017-08-21 13:00:00,2913.3235
2017-08-21 14:00:00,3382.899
2017-08-21 14:00:00,3586.2961
2017-08-21 14:00:00,3226.999
2017-08-21 15:00:00,3689.8933
2017-08-21 15:00:00,4134.3604
2017-08-21 16:00:00,2990.3862
2017-08-21 16:00:00,2900.101
2017-08-21 16:00:00,2952.293
2017-08-21 16:00:00,2597.5063
2017-08-21 17:00:00,3157.7302
2017-08-21 17:00:00,3366.829
2017-08-21 18:00:00,2935.8052
2017-08-21 18:00:00,2561.5874
2017-08-21 19:00:00,3633.0312
2017-08-21 20:00:00,2041.4785
2017-08-21 21:00:00,4746.4897
2017-08-21 22:00:00,1953.8984
2017-08-21 23:00:00,2620.8447
2017-08-22 00:00:00,2758.095
2017-08-22 01:00:00,1804.9596
2017-08-22 02:00:00,3548.01
2017-08-22 03:00:00,2909.0989
2017-08-22 04:00:00,3882.546
2017-08-22 05:00:00,2232.9404
2017-08-22 06:00:00,2719.4885
2017-08-22 07:00:00,3628.319
2017-08-22 08:00:00,3128.831
2017-08-22 09:00:00,2502.038
2017-08-22 10:00:00,1909.726
2017-08-22 11:00:00,1817.8813
2017-08-22 12:00:00,3675.589
2017-08-22 13:00:00,1680.7413
2017-08-22 14:00:00,4112.3994
2017-08-22 15:00:00,3500.43
2017-08-22 16:00:00,2856.019
2017-08-22 17:00:00,4113.964
2017-08-22 18:00:00,3913.7402
2017-08-22 19:00:00,3204.7876
2017-08-22 20:00:00,4066.614
2017-08-22 21:00:00,3835.0898
2017-08-22 22:00:00,2632.3447
2017-08-22 23:00:00,2607.866
2017-08-23 00:00:00,2451.3125
2017-08-23 01:00:00,1791.4963
2017-08-23 02:00:00,3284.8647
2017-08-23 03:00:00,2944.754
2017-08-23 04:00:00,3198.3608
2017-08-23 05:00:00,3782.0266
2017-08-23 06:00:00,4323.18
2017-08-23 07:00:00,4046.0535
2017-08-23 08:00:00,3969.4495
2017-08-23 09:00:00,4980.582
2017-08-23 10:00:00,4526.6753
2017-08-23 11:00:00,3664.6262
2017-08-23 12:00:00,4134.4604
2017-08-23 13:00:00,3345.8801
2017-08-23 14:00:00,4328.3584
2017-08-23 15:00:00,2474.7498
2017-08-23 16:00:00,2898.1843
2017-08-23 17:00:00,4347.6626
2017-08-23 18:00:00,4335.332
2017-08-23 19:00:00,4093.0234
2017-08-23 20:00:00,3732.525
2017-08-23 21:00:00,4402.521
2017-08-23 22:00:00,3314.2576
2017-08-23 23:00:00,4782.393
2017-08-24 00:00:00,4196.171
2017-08-24 01:00:00,4374.2617
2017-08-24 02:00:00,3547.3108
2017-08-24 03:00:00,3402.6494
2017-08-24 04:00:00,3900.1758
2017-08-24 05:00:00,2743.475
2017-08-24 05:00:00,3332.0542
2017-08-24 06:00:00,2377.5635
2017-08-24 07:00:00,3489.5151
2017-08-24 08:00:00,3582.32
2017-08-24 09:00:00,4075.648
2017-08-24 10:00:00,4242.825
2017-08-24 11:00:00,3447.0613
2017-08-24 12:00:00,3715.5508
2017-08-24 13:00:00,3095.1606
2017-08-24 14:00:00,3979.0852
2017-08-24 15:00:00,3649.9407
2017-08-24 16:00:00,3221.307
2017-08-24 17:00:00,3691.9402
2017-08-24 18:00:00,3835.5574
2017-08-24 19:00:00,1755.4055
2017-08-24 20:00:00,4568.119
2017-08-24 21:00:00,4182.735
2017-08-24 22:00:00,3546.3516
2017-08-24 23:00:00,4598.311
2017-08-25 00:00:00,4562.699
2017-08-25 01:00:00,3715.1592
2017-08-25 02:00:00,2828.8225
2017-08-25 03:00:00,1895.7964
2017-08-25 04:00:00,4096.303
2017-08-25 05:00:00,3495.6238
2017-08-25 06:00:00,3939.642
2017-08-25 07:00:00,3429.299
2017-08-25 08:00:00,3781.6118
2017-08-25 08:00:00,3515.2415
2017-08-25 09:00:00,3639.3977
2017-08-25 09:00:00,3660.5735
2017-08-25 10:00:00,4320.369
2017-08-25 10:00:00,3208.578
2017-08-25 11:00:00,3737.4705
2017-08-25 12:00:00,3795.1948
2017-08-25 13:00:00,3092.3071
2017-08-25 14:00:00,3016.1265
2017-08-25 15:00:00,3340.531
2017-08-25 16:00:00,4587.022
2017-08-25 17:00:00,4697.6377
2017-08-25 18:00:00,4627.535
2017-08-25 19:00:00,3301.2285
2017-08-25 20:00:00,2539.0205
2017-08-25 21:00:00,2083.4011
2017-08-25 21:00:00,3869.1555
2017-08-25 22:00:00,4068.2979
2017-08-25 22:00:00,2560.2852
2017-08-25 22:00:00,3217.4197
2017-08-25 23:00:00,2799.0344
2017-08-25 23:00:00,3357.133
2017-08-25 23:00:00,3791.4343
2017-08-26 00:00:00,3536.1028
2017-08-26 00:00:00,3823.8364
2017-08-26 00:00:00,3605.9731
2017-08-26 01:00:00,3103.583
2017-08-26 01:00:00,2232.652
2017-08-26 01:00:00,2640.1714
2017-08-26 02:00:00,4349.3296
2017-08-26 02:00:00,2233.5513
2017-08-26 02:00:00,3982.1594
2017-08-26 02:00:00,2189.9033
2017-08-26 03:00:00,3256.3896
2017-08-26 03:00:00,4064.3
2017-08-26 03:00:00,3209.6072
2017-08-26 04:00:00,3056.89
2017-08-26 04:00:00,2751.0178
2017-08-26 05:00:00,2617.3848
2017-08-26 05:00:00,2531.418
2017-08-26 05:00:00,1204.5555
2017-08-26 06:00:00,3870.48
2017-08-26 06:00:00,2732.9727
2017-08-26 07:00:00,3364.6074
2017-08-26 07:00:00,3194.371
2017-08-26 08:00:00,3445.0186
2017-08-26 08:00:00,3225.4463
2017-08-26 09:00:00,3244.733
2017-08-26 09:00:00,2741.94
2017-08-26 10:00:00,3292.1516
2017-08-26 10:00:00,2627.312
2017-08-26 11:00:00,2529.994
2017-08-26 11:00:00,2948.5376
2017-08-26 12:00:00,3841.3274
2017-08-26 13:00:00,3581.8467
2017-08-26 13:00:00,2831.6162
2017-08-26 14:00:00,3791.5178
2017-08-26 14:00:00,4026.8457
2017-08-26 15:00:00,3826.1472
2017-08-26 15:00:00,3327.7874
2017-08-26 15:00:00,2521.574
2017-08-26 16:00:00,3516.6418
2017-08-26 16:00:00,3064.346
2017-08-26 16:00:00,3647.111
2017-08-26 17:00:00,3615.281
2017-08-26 17:00:00,2479.5396
2017-08-26 17:00:00,3848.2512
2017-08-26 18:00:00,3735.6748
2017-08-26 18:00:00,4017.3738
2017-08-26 18:00:00,3257.3467
2017-08-26 19:00:00,4509.828
2017-08-26 19:00:00,3500.0784
2017-08-26 19:00:00,3847.474
2017-08-26 20:00:00,2666.1194
2017-08-26 20:00:00,3433.0208
2017-08-26 21:00:00,3081.075
2017-08-26 21:00:00,3554.0334
2017-08-26 22:00:00,3841.1902
2017-08-26 22:00:00,3662.6453
2017-08-26 23:00:00,3819.511
2017-08-26 23:00:00,3737.6714
2017-08-27 00:00:00,4160.406
2017-08-27 00:00:00,3033.9514
2017-08-27 01:00:00,3697.104
2017-08-27 01:00:00,3005.4534
2017-08-27 02:00:00,3048.8718
2017-08-27 02:00:00,3202.0461
2017-08-27 03:00:00,3513.7336
2017-08-27 04:00:00,3126.618
2017-08-27 04:00:00,4760.7505
2017-08-27 05:00:00,3417.442
2017-08-27 06:00:00,3325.4365
2017-08-27 07:00:00,2742.9583
2017-08-27 08:00:00,2764.8794
2017-08-27 09:00:00,4094.2205
2017-08-27 10:00:00,3902.3213
2017-08-27 11:00:00,4121.6406
2017-08-27 12:00:00,3558.9285
2017-08-27 13:00:00,2503.565
2017-08-27 14:00:00,3863.5396
2017-08-27 15:00:00,3254.4294
2017-08-27 16:00:00,4310.8975
2017-08-27 17:00:00,4306.5327
2017-08-27 17:00:00,4334.5225
2017-08-27 18:00:00,4219.4473
2017-08-27 19:00:00,3943.1763
2017-08-27 20:00:00,3436.6943
2017-08-27 21:00:00,4052.1165
2017-08-27 22:00:00,3684.9016
2017-08-27 23:00:00,4544.8765
2017-08-28 00:00:00,2802.289
2017-08-28 01:00:00,4045.2827
2017-08-28 02:00:00,4339.542
2017-08-28 03:00:00,3502.4382
2017-08-28 04:00:00,3561.5505
2017-08-28 05:00:00,2851.6357
2017-08-28 06:00:00,3401.235
2017-08-28 07:00:00,3487.7515
2017-08-28 08:00:00,3798.6958
2017-08-28 09:00:00,4211.603
2017-08-28 10:00:00,2840.1738
2017-08-28 11:00:00,3436.1172
2017-08-28 12:00:00,3507.2844
2017-08-28 13:00:00,4668.2817
2017-08-28 14:00:00,4736.225
2017-08-28 15:00:00,3960.6028
2017-08-28 16:00:00,3472.2874
2017-08-28 17:00:00,3577.3232
2017-08-28 18:00:00,3171.5918
2017-08-28 19:00:00,4166.5293
2017-08-28 20:00:00,3914.5764
2017-08-28 21:00:00,4061.7588
2017-08-28 22:00:00,3374.0413
2017-08-28 23:00:00,4665.4697
2017-08-29 00:00:00,4477.8335
2017-08-29 01:00:00,2153.5115
2017-08-29 02:00:00,2144.171
2017-08-29 02:00:00,4583.814
2017-08-29 03:00:00,3279.0608
2017-08-29 04:00:00,2820.4907
2017-08-29 04:00:00,2697.1172
2017-08-29 05:00:00,3287.9355
2017-08-29 05:00:00,2866.9768
2017-08-29 06:00:00,2824.2322
2017-08-29 06:00:00,2704.9055
2017-08-29 07:00:00,1865.2554
2017-08-29 07:00:00,2649.2866
2017-08-29 08:00:00,4084.0083
2017-08-29 08:00:00,3564.7153
2017-08-29 09:00:00,3832.6394
2017-08-29 10:00:00,2978.9634
2017-08-29 11:00:00,3418.8408
2017-08-29 12:00:00,3369.9302
2017-08-29 13:00:00,4799.293
2017-08-29 14:00:00,3526.2686
2017-08-29 15:00:00,3311.0818
2017-08-29 16:00:00,4781.7104
2017-08-29 17:00:00,4798.29
2017-08-29 18:00:00,4629.325
2017-08-29 19:00:00,4356.2026
2017-08-29 20:00:00,2878.5798
2017-08-29 21:00:00,3645.1467
2017-08-29 22:00:00,4026.6128
2017-08-29 23:00:00,3789.5586
2017-08-30 00:00:00,1411.9409
2017-08-30 01:00:00,2624.6177
2017-08-30 02:00:00,1249.0732
2017-08-30 03:00:00,2280.3064
2017-08-30 04:00:00,2644.426
2017-08-30 05:00:00,3023.401
2017-08-30 06:00:00,1688.9337
2017-08-30 07:00:00,4250.619
2017-08-30 08:00:00,4607.8657
2017-08-30 09:00:00,3387.1978
2017-08-30 10:00:00,3752.8896
2017-08-30 11:00:00,3882.944
2017-08-30 12:00:00,4327.3525
2017-08-30 13:00:00,4627.894
2017-08-30 14:00:00,4434.806
2017-08-30 15:00:00,4082.4006
2017-08-30 16:00:00,4697.033
2017-08-30 17:00:00,3754.4087
2017-08-30 18:00:00,3554.138
2017-08-30 19:00:00,4639.196
2017-08-30 20:00:00,3566.923
2017-08-30 21:00:00,3154.2615
2017-08-30 22:00:00,2790.0625
2017-08-30 23:00:00,3160.427
2017-08-31 00:00:00,2441.4421
2017-08-31 01:00:00,3952.3105
2017-08-31 02:00:00,1729.4531
2017-08-31 03:00:00,2375.548
2017-08-31 04:00:00,4349.7646
2017-08-31 05:00:00,4288.1587
2017-08-31 06:00:00,3290.2085
2017-08-31 07:00:00,4015.0168
2017-08-31 08:00:00,3106.2898
2017-08-31 09:00:00,3251.3376
2017-08-31 10:00:00,3413.6753
2017-08-31 11:00:00,3366.943
2017-08-31 12:00:00,1339.7377
2017-08-31 13:00:00,3601.8286
2017-08-31 14:00:00,2352.7593
2017-08-31 15:00:00,3251.9988
2017-08-31 16:00:00,2710.6562
2017-08-31 17:00:00,2515.8257
2017-08-31 18:00:00,2391.159
2017-08-31 19:00:00,3096.0168
2017-08-31 20:00:00,1771.0972
2017-08-31 21:00:00,3236.9727
2017-08-31 22:00:00,2887.3914
2017-08-31 23:00:00,2060.0283
2017-09-01 00:00:00,4153.3774
2017-09-01 00:00:00,2202.5276
2017-09-01 01:00:00,2008.7083
2017-09-01 01:00:00,3547.3818
2017-09-01 02:00:00,2601.8772
2017-09-01 03:00:00,3637.9006
2017-09-01 03:00:00,3096.5242
2017-09-01 04:00:00,2868.0684
2017-09-01 04:00:00,1716.0282
2017-09-01 05:00:00,3283.814
2017-09-01 06:00:00,1760.3074
2017-09-01 07:00:00,3224.6443
2017-09-01 08:00:00,4521.4683
2017-09-01 09:00:00,2172.915
2017-09-01 10:00:00,3735.1545
2017-09-01 11:00:00,3608.357
2017-09-01 12:00:00,2815.5493
2017-09-01 13:00:00,2590.7551
2017-09-01 14:00:00,2291.506
2017-09-01 15:00:00,4219.148
2017-09-01 16:00:00,2885.556
2017-09-01 16:00:00,3569.9963
2017-09-01 17:00:00,4176.3613
2017-09-01 18:00:00,3626.7073
2017-09-01 19:00:00,2355.043
2017-09-01 20:00:00,3340.2915
2017-09-01 21:00:00,3292.996
2017-09-01 21:00:00,3605.6926
2017-09-01 22:00:00,2970.3623
2017-09-01 22:00:00,4002.7751
2017-09-01 22:00:00,4580.8755
2017-09-01 23:00:00,3404.251
2017-09-01 23:00:00,3253.968
2017-09-02 00:00:00,3734.2505
2017-09-02 01:00:00,3554.871
2017-09-02 02:00:00,2917.621
2017-09-02 03:00:00,3849.6472
2017-09-02 03:00:00,3438.1365
2017-09-02 04:00:00,3735.6316
2017-09-02 04:00:00,4062.992
2017-09-02 05:00:00,2554.6182
2017-09-02 05:00:00,4197.402
2017-09-02 06:00:00,3387.8325
2017-09-02 07:00:00,2931.4207
2017-09-02 08:00:00,3095.1304
2017-09-02 08:00:00,3996.5168
2017-09-02 09:00:00,3435.694
2017-09-02 10:00:00,3981.4558
2017-09-02 11:00:00,1599.9537
2017-09-02 12:00:00,3874.278
2017-09-02 13:00:00,3992.0278
2017-09-02 14:00:00,4476.4893
2017-09-02 15:00:00,5044.5527
2017-09-02 16:00:00,4534.842
2017-09-02 17:00:00,4730.429
2017-09-02 18:00:00,4745.1025
2017-09-02 19:00:00,4296.936
2017-09-02 20:00:00,4849.2495
2017-09-02 21:00:00,3426.209
2017-09-02 22:00:00,2189.4521
2017-09-02 23:00:00,3611.1604
2017-09-03 00:00:00,3490.019
2017-09-03 01:00:00,4697.069
2017-09-03 02:00:00,3613.3662
2017-09-03 03:00:00,4954.3296
2017-09-03 04:00:00,2461.031
2017-09-03 05:00:00,4544.31
2017-09-03 06:00:00,3714.885
2017-09-03 07:00:00,3760.6814
2017-09-03 08:00:00,3536.5479
2017-09-03 09:00:00,4319.5103
2017-09-03 10:00:00,3170.8542
2017-09-03 11:00:00,3419.7957
2017-09-03 12:00:00,3805.6658
2017-09-03 13:00:00,4613.819
2017-09-03 14:00:00,4170.6694
2017-09-03 15:00:00,4444.8228
2017-09-03 16:00:00,4564.709
2017-09-03 17:00:00,4064.0613
2017-09-03 18:00:00,3669.6638
2017-09-03 19:00:00,4851.888
2017-09-03 20:00:00,3890.5034
2017-09-03 21:00:00,4391.7783
2017-09-03 22:00:00,3762.9346
2017-09-03 23:00:00,3959.8848
2017-09-04 00:00:00,2990.8699
2017-09-04 01:00:00,3230.2961
2017-09-04 02:00:00,4554.2256
2017-09-04 03:00:00,4434.7856
2017-09-04 04:00:00,3480.9922
2017-09-04 05:00:00,3438.2817
2017-09-04 06:00:00,1869.747
2017-09-04 07:00:00,3379.6536
2017-09-04 08:00:00,4392.5566
2017-09-04 09:00:00,3986.8552
2017-09-04 10:00:00,2207.9983
2017-09-04 11:00:00,3533.0667
2017-09-04 12:00:00,3099.982
2017-09-04 13:00:00,4688.2163
2017-09-04 14:00:00,3236.4702
2017-09-04 15:00:00,3256.219
2017-09-04 16:00:00,3717.7507
2017-09-04 17:00:00,3923.2556
2017-09-04 17:00:00,4255.6206
2017-09-04 18:00:00,4015.7446
2017-09-04 18:00:00,3106.888
2017-09-04 18:00:00,4078.1816
2017-09-04 19:00:00,3696.0198
2017-09-04 20:00:00,2565.739
2017-09-04 21:00:00,2700.7395
2017-09-04 21:00:00,3164.5986
2017-09-04 22:00:00,3070.0793
2017-09-04 23:00:00,3902.056
2017-09-05 00:00:00,4828.1074
2017-09-05 01:00:00,1982.0039
2017-09-05 02:00:00,2056.0952
2017-09-05 03:00:00,2708.2893
2017-09-05 04:00:00,3245.125
2017-09-05 05:00:00,4204.09
2017-09-05 06:00:00,2567.829
2017-09-05 07:00:00,2264.197
2017-09-05 08:00:00,4105.7207
2017-09-05 09:00:00,2983.5205
2017-09-05 10:00:00,3164.2593
2017-09-05 11:00:00,2562.5942
2017-09-05 12:00:00,3791.0994
2017-09-05 13:00:00,2143.396
2017-09-05 14:00:00,3742.4136
2017-09-05 15:00:00,2947.8213
2017-09-05 16:00:00,4114.439
2017-09-05 17:00:00,4395.1245
2017-09-05 18:00:00,2041.3248
2017-09-05 19:00:00,3290.9084
2017-09-05 20:00:00,2602.1194
2017-09-05 21:00:00,4354.383
2017-09-05 22:00:00,5143.5273
2017-09-05 23:00:00,5373.32
2017-09-06 00:00:00,3292.4885
2017-09-06 01:00:00,2876.3284
2017-09-06 02:00:00,2838.8384
2017-09-06 03:00:00,4207.9067
2017-09-06 04:00:00,3353.608
2017-09-06 05:00:00,2142.611
2017-09-06 06:00:00,3101.328
2017-09-06 07:00:00,3558.382
2017-09-06 08:00:00,1795.3904
2017-09-06 09:00:00,3306.6995
2017-09-06 10:00:00,2744.101
2017-09-06 11:00:00,1111.3796
2017-09-06 12:00:00,3873.7075
2017-09-06 13:00:00,3251.845
2017-09-06 14:00:00,3309.9792
2017-09-06 15:00:00,4197.1426
2017-09-06 16:00:00,3713.6257
2017-09-06 17:00:00,4225.5176
2017-09-06 18:00:00,2799.6577
2017-09-06 19:00:00,3724.1077
2017-09-06 20:00:00,3585.3728
2017-09-06 21:00:00,1812.2107
2017-09-06 22:00:00,3601.4517
2017-09-06 23:00:00,1565.1595
2017-09-07 00:00:00,3216.4001
2017-09-07 01:00:00,2630.1963
2017-09-07 02:00:00,2752.9888
2017-09-07 02:00:00,2753.011
2017-09-07 03:00:00,2529.865
2017-09-07 03:00:00,2587.7095
2017-09-07 04:00:00,2878.3843
2017-09-07 05:00:00,3066.9587
2017-09-07 05:00:00,4081.2112
2017-09-07 06:00:00,2835.942
2017-09-07 07:00:00,3813.708
2017-09-07 08:00:00,2829.1458
2017-09-07 09:00:00,3006.324
2017-09-07 10:00:00,2422.648
2017-09-07 11:00:00,2818.456
2017-09-07 12:00:00,3975.4475
2017-09-07 13:00:00,4014.4116
2017-09-07 14:00:00,2603.5525
2017-09-07 15:00:00,3808.5552
2017-09-07 16:00:00,2874.2905
2017-09-07 17:00:00,3116.1663
2017-09-07 18:00:00,3170.7825
2017-09-07 19:00:00,2479.946
2017-09-07 20:00:00,3380.2634
2017-09-07 21:00:00,3180.6128
2017-09-07 22:00:00,4049.5122
2017-09-07 23:00:00,4244.5737
2017-09-08 00:00:00,3745.0786
2017-09-08 01:00:00,3186.6526
2017-09-08 02:00:00,3239.8037
2017-09-08 03:00:00,2753.9888
2017-09-08 04:00:00,2561.2405
2017-09-08 05:00:00,4340.016
2017-09-08 06:00:00,2517.0361
2017-09-08 07:00:00,3286.9487
2017-09-08 08:00:00,3644.112
2017-09-08 09:00:00,2114.5168
2017-09-08 10:00:00,3511.523
2017-09-08 11:00:00,2748.2957
2017-09-08 12:00:00,5044.2563
2017-09-08 13:00:00,3308.5693
2017-09-08 14:00:00,2295.3938
2017-09-08 15:00:00,3310.6682
2017-09-08 16:00:00,3856.9226
2017-09-08 17:00:00,2695.15
2017-09-08 18:00:00,2177.997
2017-09-08 19:00:00,2416.5671
2017-09-08 20:00:00,1728.7063
2017-09-08 21:00:00,2087.5073
2017-09-08 22:00:00,1390.7205
2017-09-08 23:00:00,1841.9939
2017-09-09 00:00:00,2646.5508
2017-09-09 01:00:00,3129.7437
2017-09-09 02:00:00,2079.037
2017-09-09 03:00:00,3053.0115
2017-09-09 04:00:00,2220.836
2017-09-09 05:00:00,2323.5415
2017-09-09 06:00:00,3176.2546
2017-09-09 07:00:00,4111.192
2017-09-09 08:00:00,1751.4796
2017-09-09 09:00:00,3180.9038
2017-09-09 10:00:00,4066.548
2017-09-09 11:00:00,2090.026
2017-09-09 12:00:00,4104.1104
2017-09-09 13:00:00,3854.6458
2017-09-09 14:00:00,4627.709
2017-09-09 15:00:00,3420.9177
2017-09-09 16:00:00,4267.808
2017-09-09 17:00:00,2715.5547
2017-09-09 18:00:00,3124.4548
2017-09-09 19:00:00,3583.031
2017-09-09 20:00:00,3873.4124
2017-09-09 21:00:00,4397.394
2017-09-09 22:00:00,3931.018
2017-09-09 23:00:00,2221.302
2017-09-10 00:00:00,3579.1047
2017-09-10 01:00:00,3466.406
2017-09-10 02:00:00,2998.3818
2017-09-10 03:00:00,4873.3804
